pageid	qid
596828	Q12128
596829	Q12129
596798	Q12130
596826	Q12131
596825	Q12132
363141	Q12133
840860	Q12134
101979	Q12135
1012287	Q12136
89486	Q12137
46388	Q12138
894003	Q12139
1211828	Q12140
1097945	Q12141
1050166	Q12142
1254589	Q12143
1216046	Q12144
1114911	Q12145
378191	Q12146
376103	Q12147
57061	Q12148
947061	Q12149
479063	Q12150
933652	Q12151
933649	Q12152
152601	Q12153
934582	Q12154
871926	Q12155
237838	Q12156
163629	Q12157
974522	Q12158
647157	Q12159
237910	Q12160
119027	Q12161
752851	Q12162
670774	Q12163
843252	Q12164
92276	Q12165
39843	Q12166
93681	Q12167
652834	Q12168
652136	Q12169
34689	Q12170
34508	Q12171
653020	Q12172
652929	Q12173
653059	Q12174
651942	Q12175
127845	Q12176
652922	Q12177
652835	Q12178
652141	Q12179
296927	Q12180
548724	Q12181
632424	Q12182
632420	Q12183
632423	Q12184
974480	Q12185
301887	Q12186
586818	Q12187
227805	Q12188
652074	Q12189
547143	Q12190
548230	Q12191
21965	Q12192
549411	Q12193
35498	Q12194
573971	Q12195
548729	Q12196
65561	Q12197
33029	Q12198
652898	Q12199
22081	Q12200
641853	Q12201
653060	Q12202
65563	Q12203
596924	Q12204
999702	Q12205
589296	Q12206
653278	Q12207
1014644	Q12208
652837	Q12209
646413	Q12210
632532	Q12211
632528	Q12212
119403	Q12213
541920	Q12214
541923	Q12215
541893	Q12216
541919	Q12217
238343	Q12218
238338	Q12219
238346	Q12220
238341	Q12221
238335	Q12222
238334	Q12223
238339	Q12224
238332	Q12225
238336	Q12226
238337	Q12227
646319	Q12228
648638	Q12229
634287	Q12230
646218	Q12231
436321	Q12232
436401	Q12233
445184	Q12234
438890	Q12235
436457	Q12236
436465	Q12237
449886	Q12238
454829	Q12239
463192	Q12240
459281	Q12241
435623	Q12242
435730	Q12243
435873	Q12244
435991	Q12245
480604	Q12246
479318	Q12247
479779	Q12248
480080	Q12249
480146	Q12250
480233	Q12251
480267	Q12252
480549	Q12253
480598	Q12254
227606	Q12255
66806	Q12256
66818	Q12257
632757	Q12258
632740	Q12259
632412	Q12260
632752	Q12261
632415	Q12262
632399	Q12263
632450	Q12264
632351	Q12265
632328	Q12266
632461	Q12267
632465	Q12268
632427	Q12269
632384	Q12270
632734	Q12271
632735	Q12272
632350	Q12273
632380	Q12274
632410	Q12275
632623	Q12276
632353	Q12277
632348	Q12278
119267	Q12279
632417	Q12280
632426	Q12281
633978	Q12282
632323	Q12283
632408	Q12284
632411	Q12285
632522	Q12286
632404	Q12287
479970	Q12288
632610	Q12289
632340	Q12290
479163	Q12291
632606	Q12292
632249	Q12293
632387	Q12294
632250	Q12295
632386	Q12296
632265	Q12297
632259	Q12298
632352	Q12299
632383	Q12300
632618	Q12301
632089	Q12302
632467	Q12303
632099	Q12304
632748	Q12305
549328	Q12306
653113	Q12307
729636	Q12308
1266597	Q12309
593944	Q12310
376469	Q12311
376468	Q12312
65531	Q12313
731829	Q12314
596787	Q12315
22602	Q12316
731828	Q12317
22614	Q12318
22639	Q12319
22608	Q12320
731827	Q12321
22607	Q12322
731832	Q12323
49441	Q12324
22569	Q12325
731835	Q12326
22609	Q12327
32537	Q12328
731834	Q12329
731833	Q12330
731687	Q12331
731831	Q12332
573744	Q12333
731685	Q12334
731836	Q12335
901080	Q12336
894148	Q12337
666564	Q12338
751876	Q12339
602019	Q12340
1181297	Q12341
736639	Q12342
736640	Q12343
365902	Q12344
515442	Q12345
586582	Q12346
146908	Q12347
647642	Q12348
644236	Q12349
588723	Q12350
731994	Q12351
842618	Q12352
843408	Q12353
842614	Q12354
1039837	Q12355
1047934	Q12356
1047943	Q12357
1047941	Q12358
224949	Q12359
652034	Q12360
121335	Q12361
121327	Q12362
129821	Q12363
1253382	Q12364
666565	Q12365
35408	Q12366
35487	Q12367
1047976	Q12368
1047978	Q12369
1047981	Q12370
1047982	Q12371
1047985	Q12372
1047972	Q12373
1047979	Q12374
1047988	Q12375
567756	Q12376
541216	Q12377
98204	Q12378
390429	Q12379
376962	Q12380
98360	Q12381
376969	Q12382
537247	Q12383
98211	Q12384
376967	Q12385
64469	Q12386
98197	Q12387
376323	Q12388
376966	Q12389
651952	Q12390
549405	Q12391
845516	Q12392
651960	Q12393
1022740	Q12394
1244011	Q12395
1239160	Q12396
1241728	Q12397
1241289	Q12398
1241428	Q12399
1239252	Q12400
1241611	Q12401
1239005	Q12402
1241343	Q12403
1185123	Q12404
1241723	Q12405
1244010	Q12406
1239249	Q12407
1241987	Q12408
1239310	Q12409
591386	Q12410
102918	Q12411
980942	Q12412
976604	Q12413
976605	Q12414
366896	Q12415
1101447	Q12416
1048172	Q12417
127270	Q12418
647330	Q12419
128196	Q12420
1025879	Q12421
1062130	Q12422
978435	Q12423
1025880	Q12424
1025881	Q12425
1025882	Q12426
1025322	Q12427
1025885	Q12428
1023608	Q12429
1025883	Q12430
1057971	Q12431
1025886	Q12432
1025342	Q12433
1025361	Q12434
1025360	Q12435
112966	Q12436
967726	Q12437
967749	Q12438
992442	Q12439
224947	Q12440
967748	Q12441
976603	Q12442
647150	Q12443
976602	Q12444
976599	Q12445
976601	Q12446
976600	Q12447
976597	Q12448
976606	Q12449
976598	Q12450
586203	Q12451
1013121	Q12452
1013123	Q12453
1025364	Q12454
654952	Q12455
653288	Q12456
653286	Q12457
654953	Q12458
653283	Q12459
653284	Q12460
230903	Q12461
43154	Q12462
142338	Q12463
990157	Q12464
1174313	Q12465
377737	Q12466
676049	Q12467
1107380	Q12468
1174434	Q12469
999275	Q12470
655558	Q12471
137994	Q12472
1026507	Q12473
596519	Q12474
896821	Q12475
647242	Q12476
596548	Q12477
1032194	Q12478
1062625	Q12479
112988	Q12480
1186595	Q12481
48664	Q12482
1047839	Q12483
986786	Q12484
34583	Q12485
376270	Q12486
376269	Q12487
42894	Q12488
974490	Q12489
974493	Q12490
974488	Q12491
974691	Q12492
974497	Q12493
974704	Q12494
974496	Q12495
974701	Q12496
900925	Q12497
376566	Q12498
376537	Q12499
376546	Q12500
376562	Q12501
376563	Q12502
376542	Q12503
376547	Q12504
376560	Q12505
376567	Q12506
376561	Q12507
942954	Q12508
376543	Q12509
376554	Q12510
376564	Q12511
376565	Q12512
376550	Q12513
376553	Q12514
376539	Q12515
376540	Q12516
376548	Q12517
942956	Q12518
376549	Q12519
34832	Q12520
653412	Q12521
23024	Q12522
41894	Q12523
642057	Q12524
652911	Q12525
652836	Q12526
1054577	Q12527
161715	Q12528
839947	Q12529
120507	Q12530
23003	Q12531
14066	Q12532
43573	Q12533
161718	Q12534
21963	Q12535
161626	Q12536
161631	Q12537
564460	Q12538
653262	Q12539
1183339	Q12540
596786	Q12541
23012	Q12542
23022	Q12543
145323	Q12544
1206257	Q12545
583652	Q12546
35499	Q12547
103625	Q12548
145322	Q12549
103494	Q12550
745328	Q12551
34789	Q12552
376386	Q12553
376387	Q12554
376385	Q12555
564462	Q12556
93684	Q12557
47334	Q12558
374282	Q12559
733223	Q12560
132046	Q12561
595707	Q12562
595703	Q12563
1095513	Q12564
1035986	Q12565
1035984	Q12566
596312	Q12567
596313	Q12568
731017	Q12569
739862	Q12570
933492	Q12571
77803	Q12572
731302	Q12573
1273394	Q12574
990915	Q12575
597171	Q12576
22084	Q12577
597271	Q12578
102926	Q12579
111966	Q12580
686797	Q12581
597479	Q12582
112974	Q12583
336555	Q12584
336556	Q12585
46408	Q12586
58570	Q12587
374002	Q12588
597213	Q12589
376265	Q12590
597280	Q12591
376084	Q12592
597212	Q12593
336549	Q12594
739861	Q12595
186218	Q12596
336495	Q12597
336546	Q12598
185585	Q12599
597275	Q12600
183760	Q12601
129909	Q12602
336550	Q12603
183761	Q12604
181470	Q12605
336500	Q12606
336504	Q12607
129903	Q12608
595301	Q12609
1274526	Q12610
376607	Q12611
376606	Q12612
376609	Q12613
376608	Q12614
1116826	Q12615
891046	Q12616
891043	Q12617
1260410	Q12618
984695	Q12619
1260401	Q12620
1260669	Q12621
376597	Q12622
596397	Q12623
1023076	Q12624
841693	Q12625
841692	Q12626
841481	Q12627
841537	Q12628
840849	Q12629
841539	Q12630
840863	Q12631
840742	Q12632
1274332	Q12633
47159	Q12634
579466	Q12635
300212	Q12636
541932	Q12637
736233	Q12638
541916	Q12639
541918	Q12640
541674	Q12641
224638	Q12642
1070569	Q12643
119440	Q12644
647097	Q12645
647229	Q12646
122435	Q12647
647325	Q12648
647312	Q12649
647615	Q12650
1071511	Q12651
669286	Q12652
1104476	Q12653
1072950	Q12654
22082	Q12655
646148	Q12656
646150	Q12657
646152	Q12658
646332	Q12659
646155	Q12660
646509	Q12661
646140	Q12662
336481	Q12663
586716	Q12664
336469	Q12665
586686	Q12666
336473	Q12667
336472	Q12668
336467	Q12669
586715	Q12670
336479	Q12671
586682	Q12672
336471	Q12673
345168	Q12674
336470	Q12675
336477	Q12676
336478	Q12677
336482	Q12678
586712	Q12679
1007911	Q12680
1025829	Q12681
1007924	Q12682
1025737	Q12683
1038531	Q12684
1038521	Q12685
1038524	Q12686
1038522	Q12687
1038523	Q12688
1038532	Q12689
1048142	Q12690
579953	Q12691
579969	Q12692
376079	Q12693
66372	Q12694
297967	Q12695
296226	Q12696
296212	Q12697
24155	Q12698
296354	Q12699
296227	Q12700
69199	Q12701
99120	Q12702
99122	Q12703
99124	Q12704
1193680	Q12705
376284	Q12706
14285	Q12707
376474	Q12708
376470	Q12709
376961	Q12710
376476	Q12711
376473	Q12712
376481	Q12713
376478	Q12714
376471	Q12715
376477	Q12716
376472	Q12717
230911	Q12718
143125	Q12719
282249	Q12720
78146	Q12721
739099	Q12722
293051	Q12723
165519	Q12724
23639	Q12725
230080	Q12726
596517	Q12727
552812	Q12728
552811	Q12729
144021	Q12730
942409	Q12731
109838	Q12732
729824	Q12733
729827	Q12734
240997	Q12735
43631	Q12736
73428	Q12737
297567	Q12738
1273358	Q12739
736642	Q12740
717543	Q12741
642648	Q12742
719370	Q12743
41418	Q12744
848471	Q12745
281968	Q12746
280701	Q12747
242947	Q12748
719364	Q12749
1005308	Q12750
222259	Q12751
653097	Q12752
646160	Q12753
646188	Q12754
646157	Q12755
646190	Q12756
646411	Q12757
646412	Q12758
1263897	Q12759
1211830	Q12760
1078511	Q12761
1211827	Q12762
132060	Q12763
1255854	Q12764
1255853	Q12765
549329	Q12766
161966	Q12767
65528	Q12768
374250	Q12769
64298	Q12770
525332	Q12771
742099	Q12772
99172	Q12773
64262	Q12774
99171	Q12775
99116	Q12776
99126	Q12777
742091	Q12778
65691	Q12779
65530	Q12780
65670	Q12781
99125	Q12782
742086	Q12783
376716	Q12784
1047841	Q12785
1047846	Q12786
1047844	Q12787
1062132	Q12788
1057974	Q12789
92232	Q12790
1062893	Q12791
744823	Q12792
113107	Q12793
91728	Q12794
1007922	Q12795
574113	Q12796
1069790	Q12797
719366	Q12798
320945	Q12799
46419	Q12800
46389	Q12801
957747	Q12802
46413	Q12803
46414	Q12804
548548	Q12805
366796	Q12806
576820	Q12807
336433	Q12808
547995	Q12809
653102	Q12810
652048	Q12811
686799	Q12812
653017	Q12813
652921	Q12814
652059	Q12815
652926	Q12816
649037	Q12817
652115	Q12818
653055	Q12819
652178	Q12820
653056	Q12821
548545	Q12822
653054	Q12823
366351	Q12824
19606	Q12825
120504	Q12826
729562	Q12827
1052671	Q12828
525334	Q12829
376868	Q12830
69746	Q12831
900090	Q12832
900091	Q12833
376721	Q12834
596790	Q12835
429290	Q12836
590644	Q12837
376043	Q12838
376044	Q12839
593864	Q12840
739750	Q12841
1001026	Q12842
992412	Q12843
548542	Q12844
744802	Q12845
377610	Q12846
376042	Q12847
386700	Q12848
900388	Q12849
377609	Q12850
993198	Q12851
377611	Q12852
597238	Q12853
713288	Q12854
85795	Q12855
1182341	Q12856
670310	Q12857
976218	Q12858
593172	Q12859
41629	Q12860
975644	Q12861
646639	Q12862
586755	Q12863
43276	Q12864
113338	Q12865
580701	Q12866
281079	Q12867
396102	Q12868
859634	Q12869
1243286	Q12870
725857	Q12871
72091	Q12872
612329	Q12873
45200	Q12874
1069752	Q12875
900367	Q12876
1026453	Q12877
894630	Q12878
