#	URI	file	categories	description
58	https://commons.wikimedia.org/entity/M98250527	File:Juan Mari Beltran koilarak jotzen. Oiartzun, 1999.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Juan Mari Beltran koilarak jotzen. Oiartzun, 1999. (JMBA soinu-tresnen bildumako 31.fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30030). Soinuenea, Oiartzun.
59	https://commons.wikimedia.org/entity/M98250656	File:Jesús Unanua kalaka edo konpeleta jotzen. Muez, 1985.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Garai hartan Muez-eko alkatea zen Jesús Unanua kalaka edo konpeleta jotzen. Muez, 1985. (JMBA soinu-tresnen bildumako 29. fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30028). Soinuenea, Oiartzun.
60	https://commons.wikimedia.org/entity/M98251080	File:Matraka.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Carmelo Boneta Lizarrako artisauak egindako matraka. (JMBA soinu-tresnen bildumako 28.fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30027). Soinuenea, Oiartzun.
61	https://commons.wikimedia.org/entity/M98251157	File:Juan Mari Beltran Argiñena matraka jotzen. Oiartzun, 2018.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Juan Mari Beltran Argiñena matraka jotzen. Oiartzun, 2018.  (JMBA soinu-tresnen bildumako 28.fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30027). Soinuenea, Oiartzun.
62	https://commons.wikimedia.org/entity/M98251789	File:Migel Iturbide panderoa jotzen. Donostia, 1984.jpg	Category:Pandero|Category:Basque traditional musical instruments|Category:Panderojoleak (Basque traditional tambourinists)|Category:Donostia-San Sebastián in the 1980s|Category:Miguel (given name)|Category:Iturbide (surname)	Migel Iturbide panderoa jotzen. Donostia, 1984. (JMBA soinu-tresnen bildumako 313.fitxaren erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30312). Soinuenea, Oiartzun.
63	https://commons.wikimedia.org/entity/M98251898	File:Kanabera arrunta.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Kanabera arrunta. (JMBA soinu-tresnen bildumako 509.fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30508). Soinuenea, Oiartzun.
64	https://commons.wikimedia.org/entity/M98251999	File:Kilikalaska.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Kilikalaska soinu-tresna. (JMBA soinu-tresnen bildumako 225.fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30224). Soinuenea, Oiartzun.
65	https://commons.wikimedia.org/entity/M98252097	File:Juan Mari Beltran kilikalaska jotzen.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Juan Mari Beltran kilikalaska jotzen. (JMBA soinu-tresnen bildumako 225.fitxaren erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30224). Soinuenea, Oiartzun.
66	https://commons.wikimedia.org/entity/M98252418	File:Juan Mari Beltran txepetxa jotzen. Oiartzun, 1999.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Juan Mari Beltran txepetxa jotzen. Oiartzun, 1999. (JMBA soinu-tresnen bildumako 94. fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30093). Soinuenea, Oiartzun.
67	https://commons.wikimedia.org/entity/M98252712	File:Gizona igurtzitako anis botila jotzen. Oiartzun, 1999.jpg	Category:Kitchen utensils|Category:Kitchenware|Category:Basque traditional musical instruments|Category:Kitchenware|Category:Idiophones|Category:Percussion instruments of Spain	Gizona igurtzitako anis botila jotzen. Oiartzun, 1999.  (JMBA soinu-tresnen bildumako 184. fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30183). Soinuenea, Oiartzun.
