author,authorname,gender,affs,argitalpenak,year
https://wikibase.inguma.eus/entity/Q5489,Mercedes Martinez Morentin,female,,Biokimikaren terminologiaren deskripzioa: erabilera errealetik hiztegietara Leptospirosia,2008
https://wikibase.inguma.eus/entity/Q5490,Jose Mari Etxebeste Inzagarai,male,,Leptospirosia,2008
https://wikibase.inguma.eus/entity/Q5491,Lourdes Arriaga Goirizelaia,female,,Leptospirosia,2008
https://wikibase.inguma.eus/entity/Q5494,Jose Manuel Gorordo Olaizola,male,,Bizkar-orno diszitisaren diagnostikoa ekoendoskopioarekin gidaturiko puntzioaren bidez,2008
https://wikibase.inguma.eus/entity/Q5495,Eduardo Ucar Angulo,male,,Bizkar-orno diszitisaren diagnostikoa ekoendoskopioarekin gidaturiko puntzioaren bidez,2008
https://wikibase.inguma.eus/entity/Q5496,Mª Luz Garcia Vivar,female,,Bizkar-orno diszitisaren diagnostikoa ekoendoskopioarekin gidaturiko puntzioaren bidez,2008
https://wikibase.inguma.eus/entity/Q5497,Eva Galindez Agirregoikoa,female,,Bizkar-orno diszitisaren diagnostikoa ekoendoskopioarekin gidaturiko puntzioaren bidez,2008
https://wikibase.inguma.eus/entity/Q5498,Francisco Garcia Llorente,male,,Bizkar-orno diszitisaren diagnostikoa ekoendoskopioarekin gidaturiko puntzioaren bidez,2008
https://wikibase.inguma.eus/entity/Q5499,Iñaki Torre Salaberri,male,,Bizkar-orno diszitisaren diagnostikoa ekoendoskopioarekin gidaturiko puntzioaren bidez,2008
https://wikibase.inguma.eus/entity/Q5500,Natalia Rivera Garcia,female,,Bizkar-orno diszitisaren diagnostikoa ekoendoskopioarekin gidaturiko puntzioaren bidez,2008
https://wikibase.inguma.eus/entity/Q5501,Angel Calderon Garcia,male,,Bizkar-orno diszitisaren diagnostikoa ekoendoskopioarekin gidaturiko puntzioaren bidez,2008
https://wikibase.inguma.eus/entity/Q5502,Olaia Fernandez Berrizbeitia,female,,Bizkar-orno diszitisaren diagnostikoa ekoendoskopioarekin gidaturiko puntzioaren bidez,2008
https://wikibase.inguma.eus/entity/Q5504,Jose Luis del Cura Rodriguez,male,,Abszesuen drainatzea ekografia gidaren bidez,2008
https://wikibase.inguma.eus/entity/Q5505,Silvia Cisneros Carpio,female,,Abszesuen drainatzea ekografia gidaren bidez,2008
https://wikibase.inguma.eus/entity/Q5506,Laura Alvarez de Eulate,female,,Abszesuen drainatzea ekografia gidaren bidez,2008
https://wikibase.inguma.eus/entity/Q5507,Igone Korta Gomez,female,,Abszesuen drainatzea ekografia gidaren bidez,2008
https://wikibase.inguma.eus/entity/Q5508,Miren Gorriño Angulo,female,,Abszesuen drainatzea ekografia gidaren bidez,2008
https://wikibase.inguma.eus/entity/Q5509,Olatz Gorriño Angulo,female,,Haurdunaldi eta edoskitzaroari lotutako bular patologiaren berrikuspena Abszesuen drainatzea ekografia gidaren bidez,2008
https://wikibase.inguma.eus/entity/Q5510,Lorea Alvarez Gerriko,female,,"Botulismoa, kasu bat oinarri hartuta Tuberkulosiaren intzidentzia eta desparekotasun soziala Gipuzkoan, 2010-2017 denboraldian Ikerketa deskriptiboa EAEko biztanleen sexu-transmisiozko infekzioei buruz",2008
https://wikibase.inguma.eus/entity/Q5512,Junkal Artieda Arandia,female,,Ikerketa deskriptiboa EAEko biztanleen sexu-transmisiozko infekzioei buruz,2008
https://wikibase.inguma.eus/entity/Q5513,Mari Vi Garcia Dominguez,female,,Zainen bidezko antibioterapia etxean,2008
https://wikibase.inguma.eus/entity/Q5514,Begoña Vazquez Vizcaino,female,,Zainen bidezko antibioterapia etxean,2008
https://wikibase.inguma.eus/entity/Q5515,Josu Irurzun Zuazabal,male,,Zainen bidezko antibioterapia etxean,2008
https://wikibase.inguma.eus/entity/Q5517,Andima Basterretxea Ozamiz,male,,Zainen bidezko antibioterapia etxean,2008
https://wikibase.inguma.eus/entity/Q5518,Eva Tato Eguren,female,,A taldeko estreptokoko betahemolitikoa (SBA) eta barizela. 3 kasu aste berean,2008
https://wikibase.inguma.eus/entity/Q5519,Marta del Hoyo Moracho,female,,A taldeko estreptokoko betahemolitikoa (SBA) eta barizela. 3 kasu aste berean,2008
https://wikibase.inguma.eus/entity/Q5520,Concepcion Salado Marin,female,,A taldeko estreptokoko betahemolitikoa (SBA) eta barizela. 3 kasu aste berean,2008
https://wikibase.inguma.eus/entity/Q5521,Juan Ignacio Montiano Jorge,male,,A taldeko estreptokoko betahemolitikoa (SBA) eta barizela. 3 kasu aste berean,2008
https://wikibase.inguma.eus/entity/Q5522,Maria Madera Barriga,female,,A taldeko estreptokoko betahemolitikoa (SBA) eta barizela. 3 kasu aste berean,2008
https://wikibase.inguma.eus/entity/Q5525,Asuncion Santamaria Cano,female,,Parotiditisaren agerraldia Euskal Herrian,2008
https://wikibase.inguma.eus/entity/Q5526,Inmaculada Diez Hernaez,female,,Parotiditisaren agerraldia Euskal Herrian,2008
https://wikibase.inguma.eus/entity/Q5527,Mª Jesus Perez Palacios,male,,Parotiditisaren agerraldia Euskal Herrian,2008
https://wikibase.inguma.eus/entity/Q5528,Manolo Imaz Perez,male,,Parotiditisaren agerraldia Euskal Herrian,2008
https://wikibase.inguma.eus/entity/Q5529,Laura Fretin Adriana,female,,Antibiotikoak arnas aparatuko goialdetako infekzioetan: teoriatik praktikara edota ebidentziatik ohiturara,2008
https://wikibase.inguma.eus/entity/Q5530,Maite Argoitia Vila,female,,Antibiotikoak arnas aparatuko goialdetako infekzioetan: teoriatik praktikara edota ebidentziatik ohiturara,2008
https://wikibase.inguma.eus/entity/Q5532,Javier Abad Presa,male,,Antibiotikoak arnas aparatuko goialdetako infekzioetan: teoriatik praktikara edota ebidentziatik ohiturara,2008
https://wikibase.inguma.eus/entity/Q5533,Magdalena Bandych,female,,Antibiotikoak arnas aparatuko goialdetako infekzioetan: teoriatik praktikara edota ebidentziatik ohiturara,2008
https://wikibase.inguma.eus/entity/Q5534,Veronica Bengoa Tome,female,,Antibiotikoak arnas aparatuko goialdetako infekzioetan: teoriatik praktikara edota ebidentziatik ohiturara,2008
https://wikibase.inguma.eus/entity/Q5535,Ainara Larrazabal Arbaizar,female,,Zainen bidezko antibioterapia etxean Antibiotikoak arnas aparatuko goialdetako infekzioetan: teoriatik praktikara edota ebidentziatik ohiturara,2008
https://wikibase.inguma.eus/entity/Q5536,Miren Josebe Unzaga Barañano,female,,Pseudomonas aeruginosa ondorengo bakteriemia: 14 urteko berrikusketa,2008
https://wikibase.inguma.eus/entity/Q5537,Elena Gomez Ahedo,female,,Pseudomonas aeruginosa ondorengo bakteriemia: 14 urteko berrikusketa,2008
https://wikibase.inguma.eus/entity/Q5538,Carmen Busto Barrenetxea,female,,Pseudomonas aeruginosa ondorengo bakteriemia: 14 urteko berrikusketa,2008
https://wikibase.inguma.eus/entity/Q5539,Itziar Atutxa Aurtenetxe,female,,Pseudomonas aeruginosa ondorengo bakteriemia: 14 urteko berrikusketa,2008
https://wikibase.inguma.eus/entity/Q5540,Visitacion Cabezas Garcia,female,,Pseudomonas aeruginosa ondorengo bakteriemia: 14 urteko berrikusketa,2008
https://wikibase.inguma.eus/entity/Q5541,Carmen Ezpeleta Bakedano,female,,Pseudomonas aeruginosa ondorengo bakteriemia: 14 urteko berrikusketa,2008
https://wikibase.inguma.eus/entity/Q5542,Jose Angel Alava Menica,male,,Pseudomonas aeruginosa ondorengo bakteriemia: 14 urteko berrikusketa,2008
https://wikibase.inguma.eus/entity/Q5543,Isabel Barrio Camara,female,,Hemokultiboetan isolatutako bakterioak Mendaroko Ospitalean 2007an,2008
https://wikibase.inguma.eus/entity/Q5544,Jorge Taboada Gomez,male,,Hemokultiboetan isolatutako bakterioak Mendaroko Ospitalean 2007an,2008
https://wikibase.inguma.eus/entity/Q5545,Jose Luis Diaz de Tuesta del Arco,male,,Hemokultiboetan isolatutako bakterioak Mendaroko Ospitalean 2007an,2008
https://wikibase.inguma.eus/entity/Q5546,Joxe Mari Manterola Martija,male,,Hemokultiboetan isolatutako bakterioak Mendaroko Ospitalean 2007an,2008
https://wikibase.inguma.eus/entity/Q5547,Nerea Insausti Jaka,female,,Tuberkulosiaren azken datuak Gipuzkoan eta Debagoienean,2008
https://wikibase.inguma.eus/entity/Q5549,Luis Martin Verdes,male,,Tuberkulosiaren azken datuak Gipuzkoan eta Debagoienean,2008
https://wikibase.inguma.eus/entity/Q5550,Jose Luis Hernandez Indurain,male,,Tuberkulosiaren azken datuak Gipuzkoan eta Debagoienean,2008
https://wikibase.inguma.eus/entity/Q5551,Inma Gorordo Unzueta,female,,Tuberkulina eta quantiferon uztartzen,2008
https://wikibase.inguma.eus/entity/Q5552,Rosa Diez Sanvicente,female,,Tuberkulina eta quantiferon uztartzen,2008
https://wikibase.inguma.eus/entity/Q5553,Lander Altube Urrengoetxea,male,,Tuberkulina eta quantiferon uztartzen,2008
https://wikibase.inguma.eus/entity/Q5554,Sophe Garcia Fuika,female,,Tuberkulina eta quantiferon uztartzen,2008
https://wikibase.inguma.eus/entity/Q5555,Izaskun Olaizola,female,,STGen prebentzioa. Nerabezaroa. Internet,2008
https://wikibase.inguma.eus/entity/Q5556,Jaione Iregi,female,,STGen prebentzioa. Nerabezaroa. Internet,2008
https://wikibase.inguma.eus/entity/Q5557,Ane Josune Goikoetxea Agirre,female,,GIB infekzioari buruzko azken berritasunak,2008
https://wikibase.inguma.eus/entity/Q5558,M. A. Gutierrez,other gender,,Sexu-transmisioko infekzioak Euskadin,2008
https://wikibase.inguma.eus/entity/Q5559,Xabier Camino Ortiz de Barron,male,,Sexu-transmisioko infekzioak Euskadin,2008
https://wikibase.inguma.eus/entity/Q5560,Jose Manuel Lorenzo Lopez,male,,Sexu-transmisioko infekzioak Euskadin,2008
https://wikibase.inguma.eus/entity/Q5561,Arantza Arrillaga Arrizabalaga,female,,Sexu-transmisioko infekzioak Euskadin,2008
https://wikibase.inguma.eus/entity/Q5563,Guillermo Ezpeleta Lobato,male,,Sexu-transmisioko infekzioak Euskadin,2008
https://wikibase.inguma.eus/entity/Q5565,Valentin Esteban Gutierrez,male,,Sexu-transmisioko infekzioak Euskadin,2008
https://wikibase.inguma.eus/entity/Q5566,Josefina Lopez de Muniain Lopez,female,,Sexu-transmisioko infekzioak Euskadin,2008
https://wikibase.inguma.eus/entity/Q5567,Iratxe Ocerin Bengoa,female,,Giza-papilomabirusa (HPV) eta bere txertoa,2008
https://wikibase.inguma.eus/entity/Q5568,Elena Bereziartua Bastarrika,female,,C hepatitisaren birusak eragindako hepatitis kronikoa,2008
https://wikibase.inguma.eus/entity/Q5604,Leire Olondo Pico,female,,Bermeoko gazteen euskararen aditz morfologiaz,2008
https://wikibase.inguma.eus/entity/Q5618,Jesus Maria Bilbao,male,,Izan zirelako gara! Bihotz Gaztea Ikastolako ahozko historiako proiektua,2008
https://wikibase.inguma.eus/entity/Q5619,Miriam Zuazola Cabezudo,female,,Izan zirelako gara! Bihotz Gaztea Ikastolako ahozko historiako proiektua,2008
https://wikibase.inguma.eus/entity/Q5635,Gorka Zozaia Garcia,male,,Bolognako prozesuaren indargune eta ahulguneak. Iritzi bilketa,2008
https://wikibase.inguma.eus/entity/Q5637,Nerea Larrinaga,female,,Bolognako prozesuaren indargune eta ahulguneak. Iritzi bilketa,2008
https://wikibase.inguma.eus/entity/Q5638,Imanol Urrutxua,male,,Bolognako prozesuaren indargune eta ahulguneak. Iritzi bilketa,2008
https://wikibase.inguma.eus/entity/Q5639,Aratz Castro,male,,Bolognako prozesuaren indargune eta ahulguneak. Iritzi bilketa,2008
https://wikibase.inguma.eus/entity/Q5640,Jose Antonio Campos Granados,male,,Goi-mailako Hezkuntzaren Europako Esparrua: aurrerapausoak eta erronkak,2008
https://wikibase.inguma.eus/entity/Q5641,Balendin Lasuen Solozabal,male,,Balendin Lasueni elkarrizketa,2008
https://wikibase.inguma.eus/entity/Q5643,Uxue Alberdi Estibaritz,female,,"Kontrako eztarritik Egunen gurpilean: literatura (2009-5) Egunen gurpilean: literatura (2009-3) Egunen gurpilean: literatura (2009-2) Egunen gurpilean: literatura (2008-5) Egunen gurpilean: literatura (2008-4) Egunen gurpilean: literatura (2008-3) Egunen gurpilean: literatura (2008-2) Egunen gurpilean: literatura (2008-1) Asier Serrano. Zauria eta potentzia Idazleak itzultzaileari mintzo, lagunak lagunari mintzo: Miren Iriarteren oroimenez Bertsoraino (""Kontrako eztarritik"" lanaren alderdi teorikoa) Gorputzak, gorpuzkerak eta gorputzaldiak. Bertsolaritzan Lapurrarena",2008
https://wikibase.inguma.eus/entity/Q5644,Mikel Arrieta,male,,"Berria, bost urrats etorkizunari begira",2008
https://wikibase.inguma.eus/entity/Q5646,Idoia Olano Aranzabal,female,,MacArthur-Bates Komunikazio Garapena Neurtzeko Zerrenda. Euskarara egokitua. Erabiltzaileentzako gida eta eskuliburu teknikoa,2008
https://wikibase.inguma.eus/entity/Q5647,Jean-Claude Hiriart,male,,"Ipar Euskal Herrian, euskararen irakaskuntza eskaintzaren egituraketa. Metodologia, emaitzak, azterketak. Lehen ebaluaketa bat",2008
https://wikibase.inguma.eus/entity/Q5652,Xabier Amatria Cuesta,male,,Duda-Muda zerbitzua Administrazio hizkera. Prestakuntza on line,2008
https://wikibase.inguma.eus/entity/Q5654,Jose Antonio Iribarren Loyarte,male,,Inportatutako dengea: gaur egungo arazoa Bidaiari eta etorkinen osasun arazoak,2008
https://wikibase.inguma.eus/entity/Q5655,Arkaitz Azkune,male,,Bidaiari eta etorkinen osasun arazoak,2008
https://wikibase.inguma.eus/entity/Q5656,Peio Unzurrunzaga Zelaia,male,,Endokarditis infekziosoa (EI),2008
https://wikibase.inguma.eus/entity/Q5657,Julia Banco Pelaez,female,,Endokarditis infekziosoa (EI),2008
https://wikibase.inguma.eus/entity/Q5658,Gaizka Nuñez Araukua,male,,Endokarditis infekziosoa (EI),2008
https://wikibase.inguma.eus/entity/Q5659,Arantza Manzanal Rey,female,,Endokarditis infekziosoa (EI),2008
https://wikibase.inguma.eus/entity/Q5660,Larraitz Gaztañaga Arantzamendi,female,,Endokarditis infekziosoa (EI),2008
https://wikibase.inguma.eus/entity/Q5661,Lara Ruiz Gomez,female,,Endokarditis infekziosoa: alde medikoa eta kirurgikoa,2008
https://wikibase.inguma.eus/entity/Q5662,Agustin Gonzalez Foncea,male,,Endokarditis infekziosoa: alde medikoa eta kirurgikoa,2008
https://wikibase.inguma.eus/entity/Q5663,Alvaro Ortiz de Salazar Varona,male,,Endokarditis infekziosoa: alde medikoa eta kirurgikoa,2008
https://wikibase.inguma.eus/entity/Q5664,Jabier Lopez Izagirre,male,,Endokarditis infekziosoa (EI) Endokarditis infekziosoa: alde medikoa eta kirurgikoa,2008
https://wikibase.inguma.eus/entity/Q5669,Carmela Mozo Avellaneda,female,,Antibiotikoen erabilera Euskal Autonomi Erkidegoan (EAE) 2000-2007 bitartean,2008
https://wikibase.inguma.eus/entity/Q5672,Naiara Arteagoitia Ruiz,female,,Ohiko infekzioetarako antibiotikoen indikazioak,2008
https://wikibase.inguma.eus/entity/Q5673,Edurne Zenitagoia Arexolaleiba,female,,Hezkuntza bereziaren oinarri pedagogikoak,2008
https://wikibase.inguma.eus/entity/Q5687,Maite Gomez Lete,female,,"Ikasys, norbere trebakuntza sistematikoaren bidez egiten den ikasketa",2008
https://wikibase.inguma.eus/entity/Q5689,Ianire Niebla Toledano,female,,Hizkuntzaren tratamendu automatikoa euskararen irakaskuntzan,2008
https://wikibase.inguma.eus/entity/Q5691,Amaia Arauzo Uriarte,female,,Tokiko hizkera bizirik dagoen herri baten errealitateaz C-testa mailaketa-proba gisa aztertuz Hizkuntzen Portfolio Europarra: esperimentazioa Portafolioa beste tresna bat ikasle eta irakasleen esku,2008
https://wikibase.inguma.eus/entity/Q5693,Mikel Sarriegi Etxezarreta,male,,Life proiektua Aiako Harria parkean: ibaiak egurraren bidez aberasten,2008
https://wikibase.inguma.eus/entity/Q5769,Alfredo Olarra Aristegi,male,,"Berdintasuna, bazterkeria eta hiritasuna",2008
https://wikibase.inguma.eus/entity/Q5945,Marije Apodaka Ostaikoetxea,female,,Giza garapen psikologikoaren ereduak Giza garapen psikologikoaren ereduak II (eranskinak) Giza garapen psikologikoaren ereduak I,2008
https://wikibase.inguma.eus/entity/Q5948,Amaia Zurbano Camino,female,,Artea artista eta traumaren arteko bitartekari gisa. Psikoanalisitik artera eginiko hurbilketak eta Louise Bourgeois-en eskultura Artea artista eta traumaren arteko bitartekari gisa: psikoanalisitik artera eginiko hurbilketak eta Louise Bourgeois-en eskultura,2008
https://wikibase.inguma.eus/entity/Q5962,Anartz Ruiz Manzanos,male,,Software kaltegarriak,2008
https://wikibase.inguma.eus/entity/Q5963,Santiago Leoné Puncel,male,,"Nafarroako konkista: aferetan zailena Euskal Herri imajinario baten alde Historia, erresuma, istorioak",2008
https://wikibase.inguma.eus/entity/Q5984,Maider Arevalo,female,,Tradizioaren ugetua bidetu guran,2008
https://wikibase.inguma.eus/entity/Q5985,Olaia Laka,female,,Tradizioaren ugetua bidetu guran,2008
https://wikibase.inguma.eus/entity/Q6618,Mikel Gereka Zelaia,male,,"Eskola txikiak, txikitasunean handi",2008
https://wikibase.inguma.eus/entity/Q7029,Begoña Salinas,female,,"Pneumonian, zer dago berri?",2008
https://wikibase.inguma.eus/entity/Q7032,Arantza Meabe,female,,Giza-papilomabirusa (HPV) eta bere txertoa,2008
https://wikibase.inguma.eus/entity/Q7480,Bill Haddican,male,,Euskal perpausaren oinarrizko espez-buru-osagarri hurrenkeraren aldeko argudio batzuk,2008
https://wikibase.inguma.eus/entity/Q7488,Juan Uriagereka,male,,"Juan Uriagereka: ""Uste dut pentsamenduak hitz bihurtzen parte hartzen duela FOXP2 geneak"" Hitz hurrenkera eta NZ-mugida: azalpen parametriko baten bila",2008
https://wikibase.inguma.eus/entity/Q7879,Paloma Liendo Arenzana,female,,Parotiditisaren agerraldia Euskal Herrian,2008
https://wikibase.inguma.eus/entity/Q9353,Fermin Lazkano,male,,"Erabilera ala ezagutza sustatzeko politikak? Erabilera neurketak oinarri, politikak erabakitzeko metodo bat Euskararen ezagutza eta erabilera. Datuak zer diote?",2008
https://wikibase.inguma.eus/entity/Q9881,Xabier Irigoien,male,,"Otolitoa, antxoaren bizitzako mapa",2008
https://wikibase.inguma.eus/entity/Q10626,Iñaki Galarraga Aldanondo,male,,2008ko Nobel sariak Farmazia erraldoiena ez da onena,2008
https://wikibase.inguma.eus/entity/Q10960,Jon Lafuente Lopategi,male,,Ibilgailuen zirkulazioaren inguruko erantzukizun zibila eta asegurua,2008
https://wikibase.inguma.eus/entity/Q3289,Jose Ramon Vitoria Gallastegui,male,Mondragon Unibertsitatea,"Ikasleen talentua sustatzeko gida: Batxilergorako, Lanbide Heziketarako eta unibertsitaterako hainbat aukera KOOPHEZI-L: Pertsona kooperatiboaren profila langileetan neurtzeko eskala Hezikoop: hezkuntza eredu kooperatibo bat eraikitzen IKTak, hezkuntza aireberritzeko aitzakia Hezitazileen Sentikortasuna Garatzeko Programa (SGP) Pertsona kooperatiboaren profilaren neurketa hezkuntza eta jendarte eraldaketa testuinguruan Pertsona Kooperatiboaren Eskalaren garapena eta baliozkotzea: bertsio laburra (Koophezi-i-S)",2009
https://wikibase.inguma.eus/entity/Q5077,Iñigo Iruretagoiena Arrizabalaga,male,Euskal Herriko Unibertsitatea,"""YPF S.A."" eta ""REPSOL YPF GAS S.A."" konpainien desjabetzea Argentinan Estatu eta inbertsiogile pribatuen arteko arbitrajea",2009
https://wikibase.inguma.eus/entity/Q5092,Aloña Otaegi Aizpeolea,female,Euskal Herriko Unibertsitatea,Eguzki-zelulen fabrikaziorako laser-teknologiaren ekarpena Zerbitzu finkoko irratikomunikazio-sistemak. Telekomunikazio-Ingeniaritza Zerbitzu mugikorreko irratikomunikazio-sistemak. Hastapenak. Telekomunikazio-Ingeniaritza,2009
https://wikibase.inguma.eus/entity/Q5093,Juan Antonio Romo Argota,male,Euskal Herriko Unibertsitatea,Zerbitzu finkoko irratikomunikazio-sistemak. Telekomunikazio-Ingeniaritza Zerbitzu mugikorreko irratikomunikazio-sistemak. Hastapenak. Telekomunikazio-Ingeniaritza,2009
